SKU,QTY
2001306,4
2001298,0
2001296,3
2001295,0
2001293,0
2001292,18
2001291,6
2001290,0
2001294,0
2001304,3
2001301,1
9007132,0
5002436,0
2001299,0
9006326,3
9006328,0
9006329,0
9006330,4
9006331,4
9006332,6
9006460,0
9006461,4
9006462,6
9006463,5
9006464,6
9006465,0
9006466,2
9006467,5
9006468,0
9006469,4
9006392,11
9006393,1
9006394,2
9006395,0
9006396,3
9006397,16
9006398,15
9007228,0
9007229,0
9007230,0
9007231,0
9007232,0
5002574,1
5002440,0
5002441,0
5002442,0
5002443,0
5002444,0
5002448,0
5002449,0
5002450,0
5002453,0
9007115,18
9006257,19
9006259,20
9006260,17
9006261,5
9006262,9
9006263,13
9006399,12
9006400,4
9006401,7
9006402,1
9006403,6
9006404,0
9006405,1
9006406,2
9006407,4
9006408,6
9006409,3
9006410,4
9006412,1
9006413,11
9006414,0
9006415,1
9006416,5
9006417,0
9006418,0
9006419,0
9006420,23
9006421,14
9006422,10
9006423,13
9006424,12
9006425,5
9006426,6
9006427,5
9006428,1
9006429,4
9006430,30
9006431,8
9006432,0
9006433,8
9006434,4
9006435,6
9006436,6
9006437,5
9006438,1
9006439,5
9006440,4
9006441,24
9006442,2
9006443,4
9006444,5
9006445,1
9006446,5
9006447,16
9006448,8
9006449,6
9006450,3
9006451,1
9006452,4
9006453,4
9006454,0
9006455,1
9006458,0
9006325,6
9006206,34
9006207,47
9006208,33
9006209,45
9006210,60
9006211,51
9006333,3
9006334,0
9006335,4
9006336,6
9006337,0
9006338,1
9006339,1
9006340,0
9006341,76
9006342,14
9006343,8
9006344,9
9006345,6
9006346,3
9006347,0
9006348,3
9006349,5
9006350,6
9006353,0
9006354,3
9006355,5
9006356,0
9006357,5
9006358,6
9006359,7
9006360,1
9006361,4
9006362,1
9006363,0
9006364,0
9006365,5
9006366,14
9006367,17
9006368,16
9006369,6
9006370,9
9006371,11
9006372,3
9006373,7
9006374,5
9006375,0
9006376,3
9006377,1
9006378,7
9006379,3
9006380,5
9006381,1
9006382,1
9006383,0
9006384,3
9006385,16
9006386,10
9006387,5
9006388,4
9006389,0
9006390,3
9006391,5
9006256,32
9006248,11
9006249,19
9006250,5
9006251,18
9006254,0
9006255,0
9006264,0
9006265,15
9006266,10
9006267,10
9006268,18
9006269,19
9006270,9
9006271,0
9006272,0
9006273,16
9006274,6
9006275,7
9006276,3
9006277,4
9006279,12
9006280,21
9006281,1
9006282,5
9006283,5
9006284,7
9006285,1
9006286,2
9006287,4
9006288,0
9006289,2
9006291,4
9006292,9
9006293,7
9006294,2
9006295,4
9006296,7
9006297,10
9006298,5
9006299,0
9006300,4
9006301,7
9006302,2
9006303,4
9006304,11
9006305,15
9006306,5
9006307,4
9006308,5
9006309,8
9006311,8
9006312,7
9006313,4
9006315,0
9006316,0
9006317,1
9006318,3
9006319,2
9006320,6
9006321,5
9006322,16
9006323,13
9006324,11
9006205,97
9006212,88
9006213,119
9006214,89
9006215,9
9006216,56
9006217,46
9006218,42
9006219,0
9006221,45
9006222,0
9006223,20
9006224,0
9006225,25
9006226,33
9006227,23
9006228,21
9006229,6
9006230,9
9006231,1
9006232,7
9006233,40
9006234,9
9006235,3
9006236,7
9006237,7
9006238,0
9006239,18
9006240,24
9006241,0
9006242,4
9006243,5
9006244,1
9006245,0
9006246,0
9006247,2
4006375,48
4006408,9
4006377,8
4006378,3
4006379,5
4006380,2
4006381,13
4006382,6
4006383,4
4006384,3
4006385,5
4006386,4
4006394,5
4006395,12
4006396,8
4006397,2
4006398,5
4006399,9
4006400,4
4006401,4
4006402,3
4006403,5
4006404,5
4006405,2
4006406,11
4006407,3
4006376,14
5002455,6
9004839,0
9004840,5
9004841,0
9004842,0
9004843,0
9004844,5
9004845,2
9004846,3
9004847,0
9004848,0
9004849,0
9004850,1
9004851,2
9004852,2
9004853,0
9004854,3
9004855,0
9004856,3
9004857,6
9004858,0
9004859,3
9004924,0
9004925,0
9004926,0
9004927,1
9004928,0
9004929,0
9004930,0
9004860,0
9004861,6
9004862,9
9004863,3
9004864,12
9004865,3
9004866,4
9004867,3
9004868,4
9004869,3
9004870,3
9004871,2
9004872,2
9004873,5
9004874,4
9004875,1
9004876,1
9004877,0
9004878,1
9004879,1
9004880,1
9004881,3
9004882,2
9004883,2
9004884,3
9004885,5
9004886,0
9004887,0
9004888,6
9004889,0
9004890,1
9004891,12
9004892,0
9004893,2
9004894,5
9004895,9
9004896,7
9004897,2
9007148,0
9007149,0
9004898,0
9004899,0
9004900,2
9004901,3
9004902,8
9004903,0
9004904,1
9004905,2
9004906,4
9004907,2
9004908,8
9004909,7
9004910,0
9004911,0
9004912,0
9004913,1
9004914,0
9004915,2
9004916,0
9004917,0
9004918,0
9004919,0
9004920,0
9004921,0
9004922,3
9004923,0
5002219,3
5002220,1
5002221,5
5002222,0
5002227,1
5002224,1
5002225,0
5002226,0
5002223,3
9007182,0
9007183,0
9007184,0
9007185,0
9007186,0
9007187,0
5002456,3
5002458,1
5002460,5
5002463,1
5002464,6
5002477,2
5002479,1
5002481,1
5002576,1
9007150,0
9007151,0
9007152,0
9007153,0
9007154,0
9007155,0
9007156,0
9007157,0
9007158,0
9007159,0
9007160,0
9007161,0
9007162,0
9007163,0
9007164,0
9007166,0
9007167,0
9007169,0
9007172,0
9007173,0
9007174,0
9007176,0
9007178,0
9007179,0
9007180,0
9007181,0
1005289,3
1005300,153
1005301,3
827160,19
863168,6
860389,1
5001093,6
5001123,11
5001095,22
5001097,1
5001100,5
5001101,1
5001102,5
5001103,12
5001104,8
5001105,4
5001106,12
5001107,11
5001108,17
5001110,12
5001112,7
5001113,15
5001114,0
5001115,4
5001116,4
5001117,6
5001118,7
5001119,6
5001120,6
5001121,4
5001122,8
5001094,1
1005125,34
1005126,34
1005127,18
1005128,8
1005129,1
1005130,1
1005131,2
1001936,18
1001935,5
1001937,5
1001938,22
1001939,24
1001940,28
1001941,15
1001942,45
1001943,4
1001924,30
1001923,96
1001925,79
1001926,11
1001927,15
1001928,6
1001929,11
1001930,4
1001931,21
1001932,15
1001933,18
1001934,19
1001915,22
1001916,2
1001917,17
1001919,135
1001920,11
1001921,76
1001922,228
5002014,13
5002015,13
5002016,4
5002018,5
5002019,5
5002020,7
5002021,4
5002022,7
5002023,10
5002024,10
5002025,3
5002026,5
5002027,12
5002028,4
5002029,3
5002030,4
5002031,9
5002032,7
5002033,4
5002034,4
5002035,21
5002036,4
5002037,6
5002038,4
5002039,4
5002041,4
5002042,5
5002043,9
5002044,2
5002045,6
5002046,3
5002047,9
5001731,7
5001732,4
5001733,17
5001734,7
5001735,10
1006489,7
1006490,1
5002048,6
5002049,3
5002069,4
5002003,7
5002004,2
5002005,0
5002006,3
5002007,3
5002008,4
5002010,24
5002011,3
5002012,4
5002013,4
295115,18
295114,39
403303,10
403310,3
415306,4
415313,3
425305,6
425312,7
435304,5
435311,5
103302,4
103319,3
211530,5
6008529,5
6008527,29
6008528,5
1000586,20
1000587,8
1000588,7
1000589,7
1000591,4
1000585,4
1000584,4
211531,1
125304,9
125311,3
135503,9
135310,7
951163,32
212410,23
212411,2
212412,7
212414,11
212421,8
212422,4
212424,3
296312,55
296314,0
295112,0
295113,0
297116,1
360169,9
9034633,8
056345,32
9027024,0
360831,60
5002483,6
461062,3
492660,13
492899,10
491137,21
491021,0
1004238,11
1004239,0
1004240,20
1004241,0
1004242,8
404110,8
824100,9
640100,5
1004237,13
1004236,11
1004235,9
1004234,12
1004233,11
100101,45
893100,11
1000629,0
016391,2
01056,0
4014913,0
4014914,0
4014917,2
4014918,1
4014919,1
4014920,2
4014921,1
4014922,1
4014923,4
4014924,1
4014925,2
4014926,6
4014927,0
4014928,0
4014912,6
781157,455
035472,34
035888,67
034901,24
034932,17
034949,10
181402,11
181414,3
181413,27
181410,29
181411,1
181412,0
183106,5
183110,4
183212,4
183220,3
183318,9
183300,0
183440,2
186502,65
181401,12
5001741,0
5001742,0
034765,45
034789,90
034796,85
034802,7
034819,0
034826,4
5001834,6
5001835,6
5001743,0
5001744,0
5001758,1
5001759,1
5001761,4
5001762,18
4014915,0
4014916,0
650118,14
007691,24
007943,5
0017898,65
027880,9
027897,14
029303,0
029488,8
029518,37
032587,6
022298,39
022304,43
022311,7
022519,1
023554,0
017843,34
012817,11
2019250,40
031719,11
023745,1
029501,3
015283,51
016891,93
026531,5
026739,19
035335,6
016914,17
027675,188
016907,10
023813,5
023837,38
029464,23
032457,5
010264,8
022284,7
541003,7
015269,66
031702,11
031894,19
029754,0
029686,49
026784,13
028054,29
019335,46
026722,32
22557,1
24728,11
24681,7
3000605,14
3000612,0
3000629,2
3000667,5
3000540,7
3000595,9
3000051,4
3000735,1
3000575,21
3000582,0
3000599,7
3000824,6
3000947,20
3000954,29
3000893,2
3000909,2
3000979,2
026517,24
027132,33
029594,46
035359,10
030347,20
035328,24
035366,14
2018239,55
202065,12
022328,35
022342,11
200221,2
031795,7
029457,1
034352,7
034895,55
034918,26
034925,11
031788,5
010318,12
026449,8
029808,53
026524,7
031801,2
781188,117
781256,23
781270,35
650101,11
4013794,4
4011461,6
4013796,3
4013797,4
4013798,1
4013799,3
4013800,13
4013801,6
4013802,1
4013803,5
4013804,1
4006848,1
4006849,4
4006856,4
4006863,3
4011460,3
4013795,4
584354,5
9005621,3
9005620,7
9005623,2
9005624,1
9005625,12
9005626,5
9005627,4
9005628,3
9005629,2
9005630,1
9005631,18
9005632,19
9005633,12
9005634,4
9005635,1
9005636,0
9005637,0
9005638,0
9005639,0
9005640,0
9005591,0
9005592,0
9005593,0
9005594,0
9005595,0
9005596,0
9005597,0
9005598,0
9005599,1
9005600,3
9005601,0
9005602,0
9005603,2
9005604,1
9005605,3
9005606,20
9005607,2
9005608,10
9005609,7
9005610,2
9005611,12
9005612,0
9005613,0
9005614,21
9005615,5
9005616,3
9005617,3
9005618,1
9005619,3
9005622,4
090526,20
090588,16
316120,19
EFILMBLD,2
CTC2,0
CTN1,16
564201,26
564225,14
572230,1
564126,20
564157,12
564171,17
564188,23
046681,6
022734,6
022736,9
6080459,29
6080831,16
4006867,10
4006868,1
4006869,1
4006871,2
EFILM,0
090632,14
TA6P15128BG,32
090564,11
090571,25
090601,17
TA6P1531PB,160
090533,14
1005545,19
1005546,20
1005427,9
1005431,9
1005434,13
1005437,19
1005442,19
1005447,1
1005453,8
1005464,16
1005469,9
1005481,6
1005483,10
1005489,1
1005494,1
1005508,1
1005513,6
1005514,1
1005517,19
1005518,18
1005519,10
1005520,16
1005521,22
1005522,14
1005523,23
1005524,21
1005525,22
1005526,13
1005527,21
1005528,18
1005530,18
1005532,23
1005533,1
1005535,18
1005537,11
1005538,1
1005540,19
1005541,22
1005542,17
1005543,22
1005544,21
6010361,8
GD781 : 6009112,8
GD781 : 6009113,22
GD781 : 6009114,12
GD781 : 6009115,1
GD781 : 6009117,31
GD781 : 6009118,2
GD781 : 6009119,23
GD781 : 6009120,12
GD781 : 6009121,21
GD781 : 6009122,2
GD782 : 6009136,22
GD782 : 6009137,1
GD782 : 6009138,2
GD782 : 6009139,25
GD544 : 6007590,1
GD539 : 6007566,3
GD540 : 6007562,1
GD536 : 6007553,53
GD536 : 6007554,33
GD536 : 6007555,74
GD536 : 6007556,46
GD536 : 6007557,46
GD538 : 6007548,33
GD538 : 6007549,56
GD538 : 6007550,43
GD538 : 6007551,47
GD538 : 6007552,32
GD784 : 6009174,5
GD784 : 6009175,14
GD784 : 6009176,5
GD785 : 6009177,3
GD786 : 6009866,46
GD787 : 6009197,14
GD787 : 6009198,4
GD787 : 6009199,16
GD780 : 6009104,8
GD780 : 6009105,9
GD780 : 6009106,13
GD780 : 6009107,11
GD780 : 6009108,12
GD780 : 6009109,10
GD780 : 6009110,8
GD780 : 6009111,6
GD784 : 6009171,15
GD784 : 6009172,23
GD784 : 6009173,3
GD782 : 6009140,17
GD782 : 6009141,12
GD782 : 6009142,23
GD782 : 6009144,19
GD782 : 6009145,14
GD782 : 6009146,18
GD782 : 6009147,12
GD782 : 6009148,20
GD782 : 6009149,17
GD782 : 6009150,17
GD783 : 6009151,13
GD783 : 6009153,12
GD783 : 6009155,13
GD783 : 6009156,12
GD783 : 6009157,0
GD783 : 6009158,17
GD783 : 6009159,32
GD783 : 6009160,21
GD783 : 6009162,24
GD783 : 6009163,20
GD783 : 6009164,24
GD783 : 6009165,20
GD783 : 6009166,22
GD783 : 6009169,18
GD783 : 6009170,17
GD787 : 6009200,14
GD787 : 6009201,13
GD787 : 6009202,9
GD787 : 6009203,18
GD787 : 6009204,3
6010359,36
6010360,40
900101,0
334813,1
422152,0
422145,0
217109,1
290102,0
334776,0
003313,0
934394,3
9002125,0
323107,6
400815,8
725109,0
5002484,0
1003677,3
1003671,5
1003669,9
1003676,2
1003672,6
1003673,22
1003674,6
1003675,4
062414,119
044979,11
044955,12
044993,11
044092,1
044115,0
482471,74
482082,14
482051,0
482068,2
482099,9
489487,11
044122,1
482396,1
482372,10
482365,10
482334,1
482129,0
482105,1
482112,62
3744992,10
3746019,13
3745012,8
3745029,12
3383788,3
3383801,0
3383849,10
3745999,0
3745807,32
1003485,0
1003484,4
1003483,14
1003482,5
1003477,12
1003480,0
102782,3
104359,4
028938,19
102973,2
000156,0
7106254,0
7200013,20
7102690,0
104731,19
226230,0
226919,4
226803,1
862926,2
892933,2
892940,2
892957,1
892834,3
892841,3
892865,0
862872,2
892889,4
892896,5
102584,3
4014436,3
4014451,0
4014438,0
4014440,7
4014441,1
4014442,1
4014443,10
4014444,11
4014445,0
4014446,7
4014447,11
4014448,11
4014449,0
4014450,0
4014437,0
MPI0913,32
200414,6
604014,4
4002045,123
421059,0
421004,6
737024,43
115100,86
734005,8
748002,0
4007864,4
423008,2
WF16RC03,17
WF16YW03,55
WF16PW03,36
WF16OC03,69
WF16LW03,108
WF161W03,140
WF161403,56
MW32CG03,53
MW16ER03,42
MW161W03,101
MW161403,29
MW321403,54
MW16PW03,81
MW32WS03,19
4010387,40
4010390,4
4010391,0
4010392,9
4010381,7
TCLM,17
4001406,18
4001408,5
4001409,11
4001410,12
4001411,32
4001413,7
4001414,5
4001394,13
4001395,12
4001397,12
4001398,6
4001381,16
4001382,1
4001383,21
4001384,19
4001387,2
4001389,0
4001392,13
4001371,8
4001373,10
4001375,12
4001477,54
4001478,16
4001483,6
4001484,21
4001485,12
4001487,7
4001492,0
4001493,13
4001494,3
4001468,1
4001469,1
4001470,1
4001472,10
4001473,2
4001475,19
4001449,11
4001452,2
4001457,2
4001448,17
4001441,11
4001443,4
4001444,46
4001446,22
4001447,6
4001538,13
4001520,50
4001535,11
4001507,1
4001508,11
4001509,0
4001510,13
4001511,59
4001512,11
4001517,12
4001518,1
4001495,2
4001496,11
4001497,11
4001498,10
4001499,12
4001505,20
4001377,15
4001378,7
4001379,17
4001380,14
4001358,11
4001359,41
4001361,2
4001364,8
4001366,106
4001367,5
4001356,12
4001357,1
4001528,10
4001531,18
4001534,6
4001488,14
4001489,2
4001490,10
4001491,10
4001513,165
4001521,12
4001435,12
4001437,16
4001463,0
4001426,7
4001428,47
4001429,64
4001430,11
4001431,9
4001432,11
4001416,0
4001419,43
4001423,66
4007925,1
4007927,1
4007928,0
4007935,4
4007973,3
4008051,4
4008052,0
4008053,2
4007951,4
4007952,4
4007953,6
4007956,16
4007996,3
4007995,5
4007992,1
4007958,3
4007978,1
4007977,2
4007975,3
4003402,8
4007979,1
4011191,2
4011193,9
4011194,310
4011197,1
363165,27
360300,0
361369,3
361451,5
360560,17
360348,12
570002,1
852416,179
361833,0
361420,2
361260,3
1004636,0
1004640,0
1004641,0
1004642,0
1004601,0
1004603,0
1004605,0
1004595,53
1004596,0
1004597,0
1004600,0
1004553,83
1004556,0
1004557,0
1006867,42
1006868,0
1006869,0
1006870,8
1006871,0
1006872,0
1006873,0
1006875,36
1006876,13
1006877,0
1006879,0
1006880,0
1006884,1
1006885,0
1006886,7
1006887,1
1006888,16
1006889,16
1006890,11
1006892,0
1006893,0
1006894,7
1004558,0
1004561,0
1004566,14
1004567,20
1004568,24
1004569,5
1004571,2
1004572,35
1004574,37
1004575,0
1004576,17
1004577,10
1004579,9
1004583,151
1004584,0
1004585,6
1004586,0
1004591,0
1004593,0
1004594,0
1004606,0
1004608,0
1004609,16
1004611,12
1004613,0
1004614,86
1004615,0
1004618,0
1004619,0
1004620,10
1004621,0
1004622,0
1004623,8
1004624,22
1004625,37
1004626,5
1004627,0
1004628,18
1004629,6
1004630,11
1004632,14
1004633,1
4014168,4
700119,19
7001168,12
700117,4
700118,17
700111,13
700120,11
700105,2
7001069,4
4004585,13
7001083,7
700109,1
700110,12
7001144,6
7001151,12
7001014,12
4005832,1
4005834,2
4005835,1
4005836,6
4005837,4
4005838,6
4005839,17
4005842,21
4005843,12
4005844,8
4005845,86
4005822,16
4005823,15
4005824,12
4005829,20
4005830,7
4005831,8
4002531,6
4002532,4
15485,6
174106,54
419124,2
418981,5
419131,2
418936,1
418080,1
339682,1
10435,13
398894,13
398917,9
398931,1
398955,13
7731A7/0,47
9174V4/0,3
9174V5/0,4
414617,3
424715,4
386136,10
5002486,1
1004650,3
107200,5
1004652,9
1004653,4
1004655,2
1004657,2
1004658,28
1007041,7
1007042,320
1007043,13
1007044,9
1007045,26
1007046,7
1007047,17
102019,0
207004,74
910001,119
412500,9
907332,17
1004659,14
1004660,22
1004661,1
1004662,3
1004663,3
1004664,8
1004665,10
1004666,0
109500,13
375000,19
029000,226
010950,13
102010,1
209350,339
225442,301
1000623,341
1000624,69
1000625,190
1000626,51
1000627,18
410018,1
205M,25
102110,4
108010,26
076660,74
077534,237
1004651,3
4015411,6
4015412,6
390206,7
303152,10
300095,26
4015413,6
4015414,6
4015415,6
4015416,6
4005000,23
4005001,13
301158,0
4004673,8
4004675,5
4004677,5
4004678,3
4004674,27
490608,11
490610,1
883318,1
859924,51
5001447,16
5001448,16
5001450,4
5001451,15
5001452,15
5001453,1
5001454,4
5001455,15
5001456,13
5001457,14
5001458,9
5001459,23
5001460,1
5001461,13
5001462,15
5001463,12
5001464,15
5001465,23
5001466,22
5001467,20
5001468,13
5001469,13
5001470,19
5001392,14
5001393,7
5001394,8
5001395,17
5001396,17
5001397,19
5001398,1
5001400,1
5001401,1
5001402,0
5001403,2
5001404,16
5001405,15
5001406,14
5001407,13
5001408,12
5001409,2
5001411,13
5001412,7
5001413,15
5001414,17
5001415,14
5001416,16
5001417,11
5001418,5
5001419,16
5001420,1
5001421,1
5001423,1
5001425,1
5001426,1
5001427,0
5001428,1
5001430,1
5001431,0
5001432,2
5001435,2
5001436,1
5001437,1
5001440,1
5001441,12
5001442,6
5001443,14
5001444,8
5001445,2
5001446,3
113XXL,1
113M,1
50017,1
125941,18
4013881,4
4013882,20
4013883,16
821119,7
821133,7
115942,2
4013885,4
4013884,12
135940,4
2000144,1
2000150,6
2000095,1
2000149,2
101102,11
540460,2
4002536,14
4011637,15
4002534,15
4002535,14
4005732,14
4005733,3
4005734,14
4005735,11
4005736,10
4005737,6
4005738,10
4005722,24
4005728,2
4005731,11
4011634,30
4011635,18
4011636,18
4002533,1
9005568,0
9005569,0
N33127,9
N38256,15
N36247,3
N38247,23
N37250,16
N38250,13
38010,11
N36268,58
38257,9
35226,17
N33231,101
N36219,16
53015,18
53131,10
53293,3
530107,3
21018,17
41002,1
606949,8
606956,7
606963,14
606970,16
606987,10
606994,9
607014,1
606918,13
606925,1
608936,21
6607779,8
6603252,6
6609001,27
6607786,24
6609421,7
6609698,9
6609438,8
6603771,5
6609407,10
6604679,5
6609414,2
6602590,10
6603894,5
6601524,13
6601395,2
6601340,15
6607809,12
6604938,12
6602941,7
6607755,15
6607793,7
6603511,7
6607762,17
1000560,15
1000541,11
1000542,16
1000543,18
1000544,10
1000545,21
1000546,16
1000547,52
1000548,18
1000549,16
1000550,6
1000551,5
1000552,10
603269,4
608882,40
602354,8
608875,4
603764,1
1000537,14
1000538,29
1000539,14
1000540,9
606642,8
606659,8
60208,8
602347,10
602453,6
684311,3
607069,15
077381,21
076473,8
606338,9
606345,17
606352,6
606376,30
606383,17
1000554,2
1000555,1
1000556,3
603504,6
601265,8
601517,8
602507,13
606932,13
607038,4
608929,4
606857,7
1001702,6
9005484,142
9005485,1
9005486,54
9005487,30
9005488,68
9005489,2
9005490,0
9005491,3
9005492,5
9005493,24
9005494,3
9005495,0
9005482,23
9005483,102
4008183,4
4008182,11
4008185,6
4008186,4
4008187,0
4008188,2
4008189,2
4008184,11
4008181,3
4008180,3
4008179,5
4008178,4
GD667 : 6008417,2
GD664 : 6008409,6
6008422,2
6008401,1
6008436,0
GD660 : 6008402,2
6008412,2
6008413,1
GD661 : 6008410,2
GD661 : 6008411,3
GD664 : 6008408,5
GD172 : 6002792,2
961184,1
961191,4
1001268,1
691586,5
606977,1
GD667 : 6008416,3
6008396,1
6008395,2
GD665 : 6008407,1
GD668 : 6008414,2
1007475,0
1007477,4
1007478,0
1007479,0
1007480,0
1007481,3
1007482,0
1007483,0
1007484,0
1007485,0
1007486,0
1007487,4
1005070,3
1005071,2
1005073,1
1005077,0
1005079,2
1005080,6
1005082,8
1001504,1
1001506,2
1001495,1
1001497,4
1001498,3
1001499,4
4005760,4
4005761,0
4005762,5
4005763,9
4005764,3
4005765,2
4005766,0
4005767,0
4005768,0
4005769,0
4005770,8
4005771,4
4005775,13
4005776,4
4005777,0
4005778,15
4005779,8
4005780,6
4005781,1
4005782,6
4005783,0
4005784,4
4005785,0
4005786,3
4005787,6
4005788,6
4005789,9
4005790,6
4005791,3
4005792,3
4005793,5
4005794,0
4005795,8
4005796,6
4005797,8
4005798,5
4005799,0
4005800,8
4005801,10
4005802,2
4005740,26
4005741,5
4005742,12
4005743,6
4005744,5
4005745,8
4005746,6
4005747,8
4005748,8
4005749,11
4011276,0
4011279,5
4011280,7
4011080,2
4011081,10
4011082,12
4011083,1
4011084,7
4011085,9
4011086,5
4011087,4
4011088,2
4011089,6
4011090,3
4011091,16
4011092,3
4011093,8
4011094,10
4014335,0
4005750,3
4005751,7
4005754,0
4005755,3
4005756,5
4005757,3
4005758,4
4005759,7
4014336,10
4014337,0
4014338,19
4014339,7
4014340,10
4014341,24
4014342,4
4014343,40
4014344,10
4011267,0
4011268,12
4011269,11
4011271,10
4011272,8
4011273,5
4011274,0
4011275,0
9001236,17
9001237,6
9001238,12
9001239,3
9001240,5
9001241,9
9001242,9
9001243,8
9001244,11
9001245,10
9001246,9
9001247,6
9001248,11
9001249,12
9001250,8
9001251,3
9001252,12
9001253,6
9001254,0
9001255,12
9001256,38
9001257,6
9001214,24
9001215,41
9001216,17
9001217,30
9001258,56
9001259,11
9001260,9
9001261,4
9001262,3
9001263,5
9001264,1
9001265,0
9001266,6
9001267,5
9001268,3
9001269,2
9001270,2
9001198,97
9001199,133
9001200,71
9001201,27
9001202,40
9001203,77
9001204,47
9001205,55
9001206,37
9001207,50
9001208,48
9001209,86
9001210,10
9001211,45
9001212,12
9001213,33
9001218,17
9001219,24
9001220,12
9001221,31
9001222,0
9001223,23
9001224,12
9001225,11
9001226,14
9001227,5
9001228,6
9001229,17
9001230,14
9001231,18
9001232,8
9001233,9
9001234,6
9001235,5
9004723,0
9004724,0
9004725,0
9004726,0
9004727,0
9004728,0
9004729,0
9004730,0
9004632,0
9004633,0
9004634,0
9004635,0
9004636,0
9004637,0
9004638,0
9004639,0
9004640,0
9004641,5
9004642,21
9004643,0
9004644,0
9004645,6
9004646,0
9004647,4
9004648,0
9004649,0
9004650,3
9004651,0
9004652,0
9004653,0
9004654,0
9004655,0
9004656,0
9004657,0
9004658,0
9004659,0
9004660,0
9004661,0
9004662,0
9004663,1
9004664,0
9004665,0
9004666,0
9004731,0
9004732,0
9004733,0
9004734,0
9004735,0
9004736,2
9004737,0
9004738,0
9004667,0
9004668,0
9004669,0
9004670,0
9004671,3
9004672,6
9004673,8
9004674,0
9004675,0
9004676,0
9004677,0
9004678,0
9004679,6
9004680,0
9004681,0
9004682,0
9004683,7
9004684,10
9004685,0
9004686,0
9004687,0
9004688,18
9004689,2
9004690,0
9004691,0
9004692,7
9004693,0
9004694,6
9004695,4
9004696,3
9004697,0
9004698,0
9004699,7
9004700,2
9004701,9
9004702,0
9004703,2
9004704,1
9004705,23
9004706,6
9004707,2
9004708,9
9004709,4
9004710,1
9004711,0
9004712,21
9004713,0
9004714,0
9004715,0
9004716,0
9004717,0
9004718,0
9004719,0
9004720,0
9004721,0
9004722,0
1003591,0
1003592,13
1003593,1
1003594,25
1003600,20
1003596,0
1003597,4
1003598,13
1003599,0
1003595,0
1007048,163
1004525,11
220106,855
201009,5
220101,151
201023,420
220100,836
201306,154
201153,332
201184,380
201214,92
201276,237
1004526,4
1004527,43
1004528,2
1004529,1
1004530,0
1007049,21
4014558,14
4014557,3
4014560,18
4014561,15
4014562,8
4014563,7
4014564,6
4014565,4
4014566,11
4014567,19
4014568,6
4014569,24
4014570,23
4014555,6
4014556,19
4014559,5
4013201,1
4013202,4
4013199,12
4013198,0
013688,1
293679,12
012681,11
289426,39
294403,58
115733,12
115589,11
293229,7
289442,0
115858,1
135212,5
012560,15
293601,24
014043,7
115665,1
294390,4
294411,33
014661,38
014664,10
135175,7
135205,24
012513,1
678196,10
662865,9
123243,45
123246,82
123245,7
123244,29
674790,2
123240,39
123239,35
362541,3
362546,7
362518,7
123241,57
4010629,17
4010630,6
4010631,18
4010632,12
4010633,16
4010634,4
4010635,19
4010636,11
4010637,36
4010638,10
4010639,23
4010640,14
4010641,24
4010642,0
4010643,22
4010644,0
4010620,3
4010621,3
4010622,14
4010623,9
4010624,9
4010625,2
4010626,37
4010627,8
4010628,9
BF6031,16
SHEATHB,580
BF6631,33
7RPW16434,1
MRW476,19
CG12YY,74
GF2004,16
3G415,3
BL2M,79
GF2001,8
ZWSTTTG,37
MH32RD03,57
ST761,28
LW037,10
GF2003,16
NATHG,96
1000534,1
670034,0
4006907,8
4006906,26
4006897,19
GD552 : 6007691,2
GD553 : 6007660,1
GD552 : 6007692,3
GD559 : 6007674,1
3814169,7
3814168,4
3814170,3
3814175,2
900183,2
125142,3
125159,4
221240,7
221264,4
332632,5
332649,23
332656,5
231140,4
135196,4
135219,4
135226,4
135233,5
125166,4
125173,3
125180,6
3833537,7
217588,4
217595,9
136414,3
136421,2
3833539,4
3833540,3
3833541,1
3833542,0
119424,4
119394,2
119431,8
119448,8
119417,4
234530,0
234547,7
234554,3
234448,4
234455,8
119387,7
136513,6
136520,5
136537,6
136261,0
136278,1
136315,2
136360,2
136377,5
136384,3
136391,5
136407,8
136476,1
136483,3
136285,0
332663,16
900177,7
3813703,3
3813704,6
3813705,3
3813692,6
3813693,8
900022,4
900123,1
900169,4
335114,6
811940,31
141425,4
141432,8
821730,7
234509,7
234516,1
3823522,4
3823523,4
3823524,5
3833536,0
231546,5
231553,8
216017,7
900039,3
900046,6
230266,10
231133,7
770007,21
215676,4
221226,10
233748,5
233779,2
218257,7
334681,6
334674,7
334698,9
334667,8
334803,7
334827,5
334575,4
334582,3
334599,2
334612,5
334629,0
251487,3
251494,4
251500,9
141326,3
141333,8
141340,7
217632,7
233939,1
233946,9
233953,6
217403,5
217410,6
217434,4
760398,4
3814173,6
3814174,12
3813739,8
3813740,5
330782,11
216031,3
232567,6
232574,8
900305,4
900312,4
125524,4
216024,5
216338,6
214402,7
231515,7
231522,8
231539,7
760404,4
335244,1
234974,0
234981,4
219124,6
234998,0
823500,5
218325,8
218332,2
218349,7
218356,4
218370,7
218387,3
217816,9
231331,0
231348,0
231355,2
231362,0
231379,5
231386,4
219100,8
219117,5
217762,4
141500,4
141517,6
141593,5
141609,4
219087,2
219094,2
218721,2
141548,6
141555,4
141562,5
218974,4
218981,4
218998,4
